time,temperature_2m_max,temperature_2m_min,precipitation_sum,rain_sum,snowfall_sum,wind_speed_10m_max,wind_gusts_10m_max,temperature_2m_mean,relative_humidity_2m_mean,cloud_cover_mean,pressure_msl_mean,wind_speed_10m_min
2018-09-20,16.7,9.5,0.0,0.0,0.0,10.9,23.0,12.8,78,81,1023.3,0.8
2018-09-21,24.6,12.8,38.4,38.4,0.0,31.7,75.6,17.9,84,78,1010.1,9.8
2018-09-22,17.4,8.4,0.0,0.0,0.0,32.0,64.8,12.0,57,29,1019.5,6.5
2018-09-23,16.2,7.4,0.1,0.1,0.0,18.4,35.3,10.7,71,51,1025.1,6.1
2018-09-24,12.4,4.3,0.0,0.0,0.0,18.5,39.6,8.6,52,36,1034.2,9.6
2018-09-25,14.0,9.2,11.1,11.1,0.0,23.7,45.4,11.1,84,99,1024.1,15.5
2018-09-26,23.4,12.1,8.7,8.7,0.0,25.3,54.7,17.5,86,93,1008.8,10.9
2018-09-27,15.8,6.6,0.0,0.0,0.0,14.3,29.9,12.0,66,77,1020.1,3.5
2018-09-28,19.6,11.5,0.7,0.7,0.0,21.3,40.7,14.9,72,54,1016.0,7.1
2018-09-29,14.4,9.6,2.5,2.5,0.0,18.6,38.9,11.7,78,59,1020.7,5.2
2018-09-30,11.1,8.2,0.7,0.7,0.0,18.3,37.1,9.5,78,80,1025.2,5.1
2018-10-01,12.4,6.6,0.0,0.0,0.0,11.0,22.0,9.4,71,96,1028.0,2.8
2018-10-02,9.8,6.2,10.9,10.9,0.0,19.9,38.5,8.3,90,100,1020.5,12.7
2018-10-03,13.1,7.5,0.0,0.0,0.0,15.2,30.6,9.9,83,94,1018.0,1.0
2018-10-04,21.5,7.5,6.3,6.3,0.0,30.2,58.7,14.0,77,56,1011.3,11.9
2018-10-05,8.7,3.7,0.0,0.0,0.0,15.0,31.3,6.3,55,62,1025.0,5.4
2018-10-06,11.3,4.6,2.1,2.1,0.0,14.8,29.9,8.0,73,89,1020.0,1.1
2018-10-07,10.8,5.0,0.0,0.0,0.0,18.7,39.6,8.2,79,44,1025.5,5.4
2018-10-08,11.8,3.2,1.0,1.0,0.0,15.1,31.3,7.4,80,83,1028.9,0.4
2018-10-09,24.4,9.2,4.6,4.6,0.0,25.0,49.0,18.3,87,59,1018.4,1.5
2018-10-10,18.9,8.4,12.7,12.7,0.0,21.9,61.6,13.6,89,83,1014.8,4.5
2018-10-11,10.9,7.6,18.4,18.4,0.0,16.9,46.8,8.9,95,100,1003.1,7.6
2018-10-12,9.8,6.7,0.0,0.0,0.0,27.1,55.1,8.2,63,80,1003.5,9.0
2018-10-13,7.6,5.1,0.7,0.7,0.0,22.7,45.4,6.3,58,87,1009.5,8.3
2018-10-14,10.8,3.9,0.0,0.0,0.0,19.2,40.0,7.2,66,62,1019.4,6.5
2018-10-15,12.1,5.0,5.8,5.8,0.0,37.0,72.7,8.1,86,92,1010.6,6.0
2018-10-16,7.5,3.7,0.0,0.0,0.0,38.7,78.5,5.6,59,78,1012.7,7.9
2018-10-17,7.9,1.0,0.8,0.7,0.07,29.2,60.8,5.8,60,54,1008.3,14.8
2018-10-18,2.8,-1.6,0.1,0.1,0.0,26.9,53.6,1.0,51,63,1022.3,10.0
2018-10-19,13.8,3.3,0.0,0.0,0.0,31.0,60.8,8.9,64,81,1011.8,15.1
2018-10-20,11.0,2.4,2.7,2.7,0.0,36.7,72.0,8.7,62,43,999.1,11.5
2018-10-21,3.0,0.2,0.0,0.0,0.0,27.3,53.3,1.9,49,76,1012.7,13.6
2018-10-22,5.1,-0.9,0.1,0.1,0.0,13.8,30.6,2.1,65,65,1019.6,1.8
2018-10-23,8.8,1.3,3.5,3.5,0.0,20.4,37.8,3.9,76,91,1017.6,7.8
2018-10-24,4.6,0.1,3.0,2.4,0.42,19.4,36.0,2.1,85,80,1019.1,4.4
2018-10-25,2.3,-1.6,0.0,0.0,0.0,20.5,41.0,0.7,55,68,1019.0,12.1
2018-10-26,3.7,-3.9,0.0,0.0,0.0,17.5,37.8,-0.4,61,26,1019.9,6.1
2018-10-27,6.0,-3.4,6.2,3.2,2.1,27.8,54.4,0.5,69,93,1018.9,7.7
2018-10-28,3.7,-0.8,5.9,5.3,0.42,28.1,54.0,1.7,93,100,1006.5,3.5
2018-10-29,6.7,1.4,2.1,2.1,0.0,20.9,39.6,3.5,92,99,1006.4,2.5
2018-10-30,4.2,-2.0,0.0,0.0,0.0,19.8,39.6,1.7,79,62,1015.5,6.6
2018-10-31,3.9,-2.6,9.7,9.7,0.0,16.8,32.8,1.6,93,99,1013.4,1.4
2018-11-01,5.2,2.0,5.2,5.2,0.0,13.2,25.2,3.8,96,100,1012.6,1.5
2018-11-02,4.0,1.9,19.1,18.9,0.14,27.0,51.1,2.9,96,100,1006.8,5.9
2018-11-03,3.7,1.7,8.6,8.6,0.0,34.6,68.0,2.6,92,99,1006.7,7.0
2018-11-04,5.0,-0.4,0.0,0.0,0.0,26.7,55.1,1.7,67,50,1031.4,4.9
2018-11-05,4.4,-0.4,6.0,6.0,0.0,18.9,36.7,2.3,82,100,1028.0,7.3
2018-11-06,9.1,3.9,7.1,7.1,0.0,28.8,54.0,6.3,93,77,1008.8,9.8
2018-11-07,10.0,5.0,0.3,0.3,0.0,36.8,70.6,8.0,67,68,1006.0,24.6
2018-11-08,6.5,1.3,0.0,0.0,0.0,27.6,55.4,4.7,64,76,1020.3,10.9
2018-11-09,2.6,-2.8,8.1,4.5,2.52,19.1,35.6,0.4,88,68,1024.6,5.9
2018-11-10,2.8,-2.0,9.4,9.3,0.07,40.9,80.3,1.2,73,78,1007.7,5.6
2018-11-11,-1.8,-4.5,0.0,0.0,0.0,32.9,65.9,-3.2,54,49,1023.9,7.6
2018-11-12,2.3,-5.0,0.1,0.0,0.07,8.8,18.4,-1.9,75,71,1027.2,1.4
2018-11-13,1.8,-7.8,5.3,2.3,2.1,27.7,54.4,-1.3,86,93,1017.7,5.6
2018-11-14,-6.0,-11.8,0.0,0.0,0.0,30.1,59.8,-8.9,47,33,1028.6,8.4
2018-11-15,-4.6,-10.9,0.0,0.0,0.0,10.4,23.0,-7.6,54,96,1032.4,2.9
2018-11-16,-3.8,-5.6,11.6,0.0,8.12,15.0,29.5,-5.0,80,100,1009.4,2.5
2018-11-17,0.8,-7.6,0.1,0.1,0.0,16.6,31.7,-2.1,81,75,1016.0,8.7
2018-11-18,-3.2,-13.5,0.0,0.0,0.0,12.2,27.7,-7.1,73,52,1026.7,5.4
2018-11-19,0.8,-4.8,1.4,0.0,0.98,14.0,27.0,-2.3,85,97,1018.6,5.0
2018-11-20,-5.1,-9.1,3.4,0.0,2.38,16.9,32.8,-7.2,80,98,1015.6,5.1
2018-11-21,-4.1,-16.2,2.4,0.0,1.75,26.6,50.8,-8.9,77,63,1014.3,7.2
2018-11-22,-11.2,-17.2,0.0,0.0,0.0,21.1,41.4,-14.4,69,17,1030.1,13.6
2018-11-23,-6.2,-15.3,0.0,0.0,0.0,12.4,26.3,-11.1,75,35,1029.8,5.1
2018-11-24,0.3,-10.3,0.6,0.6,0.0,12.1,22.0,-5.4,81,78,1015.9,5.9
2018-11-25,1.7,-0.7,24.4,24.4,0.0,12.2,22.0,0.7,95,100,1009.8,3.1
2018-11-26,2.8,-2.8,4.2,4.2,0.0,19.5,36.0,0.2,98,99,1010.2,4.0
2018-11-27,-0.6,-2.3,13.0,0.2,8.96,24.1,49.0,-1.2,92,100,997.4,15.1
2018-11-28,0.2,-1.0,4.1,1.2,2.03,15.6,29.5,-0.4,90,100,995.8,10.8
2018-11-29,0.7,-3.8,0.0,0.0,0.0,14.7,29.2,-1.3,85,82,1010.6,8.7
2018-11-30,-0.4,-5.0,0.0,0.0,0.0,8.4,16.9,-2.8,85,86,1017.2,3.6
2018-12-01,-0.2,-5.6,0.0,0.0,0.0,12.0,22.0,-2.9,86,81,1022.2,1.8
2018-12-02,2.3,-4.6,16.6,13.1,2.45,17.5,41.4,-0.6,92,100,1007.9,5.9
2018-12-03,0.9,-3.4,7.1,5.1,1.4,15.9,49.7,-1.1,92,95,1000.6,5.0
2018-12-04,-4.1,-11.9,0.0,0.0,0.0,17.1,35.3,-7.6,71,31,1015.5,5.8
2018-12-05,-4.7,-12.2,0.3,0.0,0.21,8.1,12.6,-8.4,80,60,1018.5,0.4
2018-12-06,-0.9,-8.4,1.0,0.0,0.7,18.7,37.1,-3.8,84,89,1014.9,4.1
2018-12-07,-4.7,-20.4,0.0,0.0,0.0,19.4,38.9,-10.7,70,17,1025.8,7.4
2018-12-08,-8.8,-20.0,0.3,0.0,0.21,15.1,29.5,-14.4,68,44,1031.6,2.8
2018-12-09,-1.4,-15.4,0.3,0.0,0.21,25.9,51.8,-6.5,79,71,1023.2,0.4
2018-12-10,-4.1,-14.4,0.1,0.0,0.07,13.6,31.0,-10.2,68,33,1023.1,3.8
2018-12-11,-9.7,-16.6,1.4,0.0,1.05,11.3,22.7,-12.2,82,93,1019.0,2.2
2018-12-12,-10.7,-21.1,0.0,0.0,0.0,14.0,28.8,-14.3,75,14,1022.8,5.1
2018-12-13,-10.7,-22.6,0.0,0.0,0.0,11.3,22.0,-15.9,74,35,1031.2,6.0
2018-12-14,1.3,-14.1,7.9,7.9,0.0,14.8,28.1,-3.2,88,92,1025.3,1.8
2018-12-15,2.4,-5.2,0.0,0.0,0.0,20.6,38.9,-0.4,92,87,1022.9,4.0
2018-12-16,-1.0,-6.2,0.0,0.0,0.0,11.7,25.9,-4.0,93,96,1020.1,1.8
2018-12-17,0.4,-7.8,1.1,0.1,0.7,25.0,47.2,-2.3,81,97,1005.7,4.3
2018-12-18,-6.3,-10.6,0.4,0.0,0.28,22.3,44.3,-8.7,60,28,1016.6,14.5
2018-12-19,-2.6,-12.0,0.0,0.0,0.0,15.2,28.4,-7.6,72,71,1017.6,4.4
2018-12-20,1.0,-9.1,0.9,0.9,0.0,11.9,22.7,-4.1,80,72,1015.7,3.1
2018-12-21,5.4,0.1,38.3,38.3,0.0,19.3,68.4,2.9,95,90,997.5,8.5
2018-12-22,7.6,-7.6,5.5,4.5,0.7,30.9,58.7,-1.3,81,79,995.7,17.7
2018-12-23,-6.3,-11.3,0.0,0.0,0.0,21.8,41.8,-9.0,64,25,1019.3,5.1
2018-12-24,-7.1,-14.2,0.0,0.0,0.0,11.5,25.2,-10.4,67,70,1018.6,2.0
2018-12-25,-9.4,-15.7,0.0,0.0,0.0,14.1,25.2,-12.6,57,1,1026.0,5.8
2018-12-26,-5.1,-14.3,0.1,0.0,0.07,13.7,28.4,-9.9,65,44,1029.5,9.8
2018-12-27,-10.0,-17.1,0.0,0.0,0.0,15.4,28.4,-12.3,61,55,1037.5,4.9
2018-12-28,2.7,-9.6,11.2,6.2,3.5,24.5,46.4,-1.0,88,100,1012.9,8.2
2018-12-29,5.1,-14.0,1.1,1.1,0.0,30.1,56.9,-4.5,73,64,1014.7,7.5
2018-12-30,-7.1,-15.7,0.0,0.0,0.0,8.9,18.0,-11.4,62,64,1023.6,1.5
2018-12-31,1.1,-12.0,1.1,0.9,0.14,17.7,33.8,-5.3,77,87,1021.1,1.6
2019-01-01,0.4,-12.8,16.1,14.3,1.26,25.9,50.8,-4.0,73,49,1009.4,10.6
2019-01-02,-11.9,-18.0,0.1,0.0,0.07,12.4,24.1,-14.6,59,47,1026.7,1.8
2019-01-03,-4.5,-14.5,4.2,0.0,2.94,14.5,28.1,-10.4,80,88,1012.7,3.3
2019-01-04,1.4,-3.6,1.9,0.0,1.33,23.1,45.0,-0.7,86,84,1006.9,6.4
2019-01-05,0.4,-7.1,0.0,0.0,0.0,10.9,19.8,-2.6,92,77,1004.9,0.5
2019-01-06,-1.0,-14.4,2.4,0.0,1.75,24.8,49.0,-5.2,72,72,1015.2,7.1
2019-01-07,-12.1,-21.9,0.2,0.0,0.14,16.8,31.7,-15.6,63,67,1031.8,2.2
2019-01-08,-0.3,-11.5,11.2,0.2,7.77,30.2,56.9,-3.2,85,100,1009.2,7.4
2019-01-09,-0.7,-3.6,4.9,0.0,3.43,19.6,37.1,-2.2,88,100,996.8,11.4
2019-01-10,-3.6,-14.8,1.8,0.0,1.26,27.1,52.2,-7.7,74,78,1004.8,17.2
2019-01-11,-15.7,-19.9,0.0,0.0,0.0,23.1,44.6,-18.1,66,26,1023.4,18.0
2019-01-12,-15.4,-21.9,0.0,0.0,0.0,17.0,34.2,-18.8,73,0,1034.0,8.4
2019-01-13,-15.4,-23.4,0.0,0.0,0.0,10.6,14.0,-19.4,76,2,1035.0,1.1
2019-01-14,-11.5,-21.2,0.0,0.0,0.0,10.9,20.9,-15.8,79,34,1026.3,1.5
2019-01-15,-4.0,-11.8,0.2,0.0,0.14,13.7,25.2,-8.5,83,77,1018.5,0.4
2019-01-16,-0.8,-18.3,1.8,0.0,1.33,33.2,63.0,-6.5,76,55,1013.1,11.6
2019-01-17,-17.5,-24.5,0.0,0.0,0.0,11.6,22.0,-20.5,72,36,1029.0,4.2
2019-01-18,-7.7,-19.3,1.4,0.0,0.98,15.3,29.9,-13.4,80,88,1018.5,1.4
2019-01-19,-15.3,-24.1,1.4,0.0,0.98,19.2,36.0,-22.6,65,89,1030.3,6.6
2019-01-20,-17.9,-23.2,18.4,0.0,12.88,31.8,58.7,-19.8,73,100,1011.5,13.8
2019-01-21,-19.0,-22.2,2.2,0.0,1.54,25.5,47.9,-20.7,62,80,1016.6,15.8
2019-01-22,-13.6,-24.1,0.1,0.0,0.07,20.6,37.8,-20.6,68,45,1034.1,5.4
2019-01-23,-0.1,-12.6,15.4,2.8,8.82,22.2,40.0,-6.5,82,100,1016.3,3.2
2019-01-24,2.0,-7.4,17.0,16.9,0.07,26.7,49.7,-0.1,88,90,998.4,5.0
2019-01-25,-4.5,-13.4,0.5,0.0,0.35,32.6,62.6,-9.6,72,41,1009.1,4.5
2019-01-26,-13.1,-18.1,0.5,0.0,0.35,12.1,16.6,-15.5,73,91,1022.8,0.8
2019-01-27,-3.1,-19.6,2.1,0.1,1.4,32.8,62.3,-10.5,75,74,1014.3,8.0
2019-01-28,-14.7,-22.9,0.0,0.0,0.0,16.7,29.9,-20.3,62,33,1023.3,2.9
2019-01-29,-5.7,-20.5,7.5,0.0,5.25,25.4,46.8,-11.8,78,100,1012.9,14.0
2019-01-30,-6.3,-17.8,1.6,0.0,1.12,29.3,54.7,-11.5,68,77,1009.2,5.9
2019-01-31,-16.0,-20.0,0.0,0.0,0.0,30.7,57.2,-17.9,63,63,1017.6,13.3
2019-02-01,-14.6,-19.3,0.0,0.0,0.0,22.8,45.7,-17.1,67,14,1024.8,11.8
2019-02-02,-8.0,-18.7,4.5,0.0,3.15,19.7,37.4,-12.9,81,87,1018.4,10.0
2019-02-03,-11.7,-16.7,6.1,0.5,3.92,16.9,29.2,-14.2,79,89,1019.1,7.9
2019-02-04,-2.9,-11.4,2.9,2.9,0.0,12.3,21.2,-5.9,89,100,1013.8,0.8
2019-02-05,4.7,-11.6,9.6,9.6,0.0,29.5,58.3,-1.0,82,56,1012.6,5.2
2019-02-06,-8.0,-15.7,4.2,0.0,2.94,17.7,31.3,-11.9,79,82,1024.7,7.2
2019-02-07,1.2,-8.1,1.3,0.4,0.63,19.9,36.4,-5.3,88,98,1018.7,8.8
2019-02-08,5.1,-9.5,5.3,3.7,1.12,40.8,84.6,-1.2,77,92,1006.7,18.0
2019-02-09,-10.0,-13.5,0.2,0.0,0.14,35.6,68.0,-11.8,59,29,1030.1,15.5
2019-02-10,-9.1,-16.1,0.0,0.0,0.0,20.6,42.1,-12.7,68,30,1033.7,6.2
2019-02-11,-11.7,-19.1,0.0,0.0,0.0,10.6,22.7,-14.5,65,27,1032.2,2.1
2019-02-12,-8.0,-23.6,8.0,0.0,5.6,20.9,38.9,-16.4,74,75,1028.7,7.7
2019-02-13,-1.2,-7.6,18.6,0.0,13.02,25.4,46.8,-4.5,84,97,1001.6,10.2
2019-02-14,-5.7,-12.0,0.2,0.1,0.07,24.1,45.7,-7.9,75,51,1011.4,1.1
2019-02-15,2.5,-10.4,3.7,2.0,1.19,29.5,61.2,-2.9,77,88,1004.1,10.9
2019-02-16,-3.3,-12.9,0.0,0.0,0.0,26.8,49.7,-6.6,72,53,1010.7,11.6
2019-02-17,-11.9,-21.0,0.0,0.0,0.0,11.8,21.2,-15.2,71,44,1021.8,0.8
2019-02-18,-9.1,-17.1,0.8,0.0,0.56,18.2,34.6,-14.0,68,68,1019.5,3.3
2019-02-19,-12.4,-19.4,0.0,0.0,0.0,19.6,37.8,-16.0,68,4,1033.8,8.2
2019-02-20,-7.5,-21.4,0.1,0.0,0.07,14.9,28.4,-13.4,75,72,1031.0,4.3
2019-02-21,2.0,-7.5,7.8,0.0,5.53,29.5,56.5,-2.5,81,89,1011.0,10.5
2019-02-22,-2.4,-10.5,0.0,0.0,0.0,14.8,29.2,-6.1,75,0,1027.2,8.4
2019-02-23,-2.8,-14.7,0.0,0.0,0.0,12.8,22.7,-8.6,79,42,1030.0,4.0
2019-02-24,2.2,-6.6,13.9,12.1,1.26,33.6,78.5,-1.2,81,99,1001.2,10.6
2019-02-25,-0.4,-12.8,0.9,0.0,0.63,40.5,76.0,-6.1,68,93,997.9,28.0
2019-02-26,-13.3,-20.2,0.0,0.0,0.0,29.1,56.2,-16.5,59,28,1026.6,10.1
2019-02-27,-15.4,-23.8,0.0,0.0,0.0,11.7,23.0,-19.1,65,68,1029.4,5.2
2019-02-28,-10.3,-23.1,0.0,0.0,0.0,13.5,27.0,-16.6,68,29,1024.6,5.2
2019-03-01,-6.4,-19.9,0.0,0.0,0.0,11.6,15.8,-13.2,67,33,1026.6,1.1
2019-03-02,-4.3,-16.2,0.1,0.0,0.14,14.8,28.8,-9.6,74,89,1020.6,5.5
2019-03-03,-3.2,-9.3,0.7,0.0,0.49,17.8,35.3,-6.3,81,73,1017.5,4.3
2019-03-04,-4.2,-10.9,1.1,0.0,0.77,22.2,46.8,-6.9,75,68,1010.5,4.9
2019-03-05,-9.3,-16.2,0.8,0.0,0.56,20.9,40.7,-12.2,71,55,1013.8,5.2
2019-03-06,-10.5,-17.0,0.0,0.0,0.0,18.9,36.7,-13.7,66,34,1016.2,9.2
2019-03-07,-10.3,-23.4,0.0,0.0,0.0,19.4,38.5,-15.9,70,36,1022.4,6.6
2019-03-08,-4.3,-14.8,0.0,0.0,0.0,24.2,47.5,-9.7,72,22,1022.9,14.9
2019-03-09,-4.6,-11.4,0.0,0.0,0.0,20.0,38.2,-8.3,68,26,1027.6,4.3
2019-03-10,1.0,-11.1,13.9,2.6,7.91,26.7,49.0,-3.9,79,100,1016.5,11.9
2019-03-11,0.7,-4.3,2.7,0.4,1.61,30.9,58.3,-0.8,78,94,1009.2,17.7
2019-03-12,-2.7,-8.7,0.0,0.0,0.07,19.6,38.2,-5.6,70,46,1021.1,7.8
2019-03-13,-0.7,-9.3,3.2,0.0,2.24,12.0,22.0,-4.4,83,70,1024.5,0.4
2019-03-14,4.6,-5.9,0.0,0.0,0.0,24.8,44.6,0.5,78,84,1017.8,6.8
2019-03-15,8.8,1.4,4.8,4.8,0.0,34.4,82.8,5.1,77,75,1003.0,13.1
2019-03-16,1.6,-5.1,0.2,0.0,0.14,34.2,68.0,-1.5,61,93,1009.0,11.6
2019-03-17,-3.8,-9.6,0.0,0.0,0.0,26.1,53.3,-6.3,50,51,1019.4,11.6
2019-03-18,-2.0,-10.7,0.0,0.0,0.0,19.5,43.2,-6.4,50,9,1023.8,7.9
2019-03-19,-0.9,-11.2,0.0,0.0,0.0,13.2,31.7,-5.9,54,6,1028.5,1.6
2019-03-20,7.9,-7.2,0.0,0.0,0.0,15.3,35.6,-0.5,61,64,1024.1,4.7
2019-03-21,8.2,-2.5,3.7,3.7,0.0,22.4,41.4,2.5,71,97,1015.3,7.2
2019-03-22,1.6,-0.9,19.7,13.9,4.06,24.4,46.1,0.1,97,100,998.9,8.1
2019-03-23,1.3,-5.3,1.3,0.1,0.84,32.2,65.2,-1.6,54,47,1006.7,17.3
2019-03-24,4.0,-4.9,2.0,0.1,1.33,25.4,51.1,-1.4,66,57,1015.1,10.4
2019-03-25,-1.0,-9.4,0.0,0.0,0.0,24.9,51.8,-5.0,46,1,1019.6,8.7
2019-03-26,-0.1,-9.3,0.0,0.0,0.0,20.9,44.3,-4.7,46,0,1026.9,7.7
2019-03-27,5.3,-8.0,0.0,0.0,0.0,15.6,36.0,-1.7,54,16,1029.5,6.6
2019-03-28,8.4,-3.4,3.0,3.0,0.0,21.6,46.8,2.3,66,98,1018.4,9.7
2019-03-29,7.1,-3.4,0.8,0.8,0.0,21.2,46.4,2.9,76,72,1017.3,4.3
2019-03-30,8.2,-5.2,8.1,7.3,0.56,28.5,52.9,0.9,92,97,1013.1,5.7
2019-03-31,6.1,-2.0,5.9,5.6,0.28,27.2,53.6,2.2,77,94,1003.8,8.0
2019-04-01,2.0,-7.9,0.0,0.0,0.0,27.1,55.4,-3.0,49,17,1018.7,13.5
2019-04-02,9.2,-5.3,0.0,0.0,0.0,23.3,43.2,1.6,53,75,1022.5,11.8
2019-04-03,9.8,-1.1,3.1,2.4,0.49,34.7,74.2,3.1,52,62,1011.8,8.0
2019-04-04,0.1,-5.5,0.0,0.0,0.0,35.0,70.6,-2.4,44,30,1026.3,8.8
2019-04-05,3.5,-8.3,1.6,0.0,1.12,17.8,44.6,-1.7,55,65,1028.3,2.5
2019-04-06,5.3,-0.4,1.5,1.3,0.14,17.3,34.9,1.8,87,90,1020.3,8.1
2019-04-07,6.8,-5.0,0.2,0.2,0.0,19.7,37.4,1.8,81,71,1022.7,2.5
2019-04-08,1.1,-4.8,25.7,24.8,0.63,29.0,60.8,-1.3,90,92,1010.7,10.1
2019-04-09,-0.9,-7.6,9.5,0.0,6.65,25.5,47.5,-3.5,90,88,1005.7,6.7
2019-04-10,3.4,-6.4,0.0,0.0,0.0,14.1,28.8,-1.9,73,48,1012.5,3.9
2019-04-11,3.3,-8.2,0.0,0.0,0.0,10.7,23.4,-2.5,68,41,1024.2,4.2
2019-04-12,11.6,-2.3,3.8,3.8,0.0,20.1,38.2,4.6,73,100,1018.8,4.0
2019-04-13,14.9,2.6,0.4,0.4,0.0,35.8,69.5,9.5,64,46,1012.4,8.0
2019-04-14,7.1,-1.4,6.8,6.8,0.0,23.6,44.3,2.7,71,90,1013.2,3.2
2019-04-15,4.4,1.5,10.4,10.4,0.0,27.3,77.4,2.7,86,99,994.4,6.7
2019-04-16,7.8,-0.4,0.0,0.0,0.0,30.1,59.8,3.2,57,56,1011.4,5.9
2019-04-17,11.6,-5.0,0.0,0.0,0.0,12.4,22.3,4.1,58,5,1020.7,2.3
2019-04-18,14.2,2.2,2.3,2.3,0.0,34.3,68.0,7.5,62,100,1011.0,13.7
2019-04-19,11.9,2.5,21.6,21.6,0.0,26.0,48.2,7.1,93,100,1005.1,1.8
2019-04-20,8.0,2.0,17.4,17.4,0.0,30.0,60.8,4.4,88,100,1009.6,7.4
2019-04-21,16.2,5.7,0.0,0.0,0.0,19.9,36.7,10.9,83,77,1014.5,7.9
2019-04-22,16.6,2.1,0.0,0.0,0.0,19.2,37.8,9.3,60,14,1022.3,5.0
2019-04-23,14.0,2.4,5.1,5.1,0.0,21.4,40.7,7.9,63,60,1013.0,14.7
2019-04-24,6.7,3.5,8.6,8.6,0.0,26.5,50.8,5.0,91,100,1006.2,1.5
2019-04-25,10.5,1.5,0.0,0.0,0.0,11.2,28.8,5.7,77,73,1013.5,2.3
2019-04-26,10.8,1.8,14.2,14.2,0.0,33.4,63.4,6.0,90,100,1002.6,8.4
2019-04-27,5.3,1.1,15.9,15.9,0.0,32.6,63.7,3.5,83,100,996.3,11.4
2019-04-28,8.9,-1.5,0.0,0.0,0.0,19.1,41.0,3.0,53,80,1015.9,5.7
2019-04-29,8.7,-2.8,0.0,0.0,0.0,13.2,29.9,3.2,49,53,1027.7,5.0
2019-04-30,11.1,1.0,0.1,0.1,0.0,19.7,40.0,5.4,50,83,1026.2,2.2
2019-05-01,4.7,-1.4,11.2,11.2,0.0,23.5,44.3,1.8,61,99,1029.6,8.9
2019-05-02,9.9,0.7,2.0,2.0,0.0,23.6,44.6,5.1,81,94,1021.9,1.1
2019-05-03,10.1,4.0,6.3,6.3,0.0,12.2,24.5,7.0,93,100,1017.1,1.4
2019-05-04,14.4,4.2,0.0,0.0,0.0,8.8,24.8,8.7,70,92,1013.8,2.6
2019-05-05,17.7,1.6,0.0,0.0,0.0,11.6,23.4,10.0,68,88,1012.0,3.9
2019-05-06,20.4,5.7,0.0,0.0,0.0,19.1,35.6,13.5,67,32,1012.9,5.4
2019-05-07,15.3,5.6,0.4,0.4,0.0,21.7,40.7,11.1,62,64,1018.4,9.2
2019-05-08,11.9,-0.2,0.0,0.0,0.0,18.4,40.7,5.9,46,9,1027.9,6.9
2019-05-09,12.9,0.6,1.5,1.5,0.0,28.5,54.7,7.6,55,65,1024.8,7.6
2019-05-10,15.6,6.5,24.3,24.3,0.0,27.3,76.7,9.8,90,89,1010.8,16.2
2019-05-11,12.1,3.7,0.0,0.0,0.0,18.3,37.8,7.8,56,89,1017.5,5.6
2019-05-12,14.1,2.2,0.0,0.0,0.0,15.3,35.3,8.6,55,88,1016.7,3.6
2019-05-13,12.3,4.9,2.3,2.3,0.0,16.6,33.5,8.9,59,94,1013.3,6.8
2019-05-14,7.4,4.2,9.2,9.2,0.0,17.3,38.5,5.6,86,95,1012.5,2.4
2019-05-15,12.5,2.9,0.0,0.0,0.0,12.7,26.3,8.2,70,81,1009.7,3.3
2019-05-16,13.7,3.9,0.3,0.3,0.0,14.2,34.6,9.1,69,59,1010.6,0.4
2019-05-17,14.9,5.9,3.7,3.7,0.0,20.3,40.3,9.9,78,81,1006.5,3.6
2019-05-18,13.7,5.1,0.1,0.1,0.0,17.3,33.1,9.7,71,83,1015.2,3.6
2019-05-19,16.5,7.7,11.5,11.5,0.0,17.4,43.9,11.2,83,97,1013.2,4.4
2019-05-20,21.4,10.3,3.9,3.9,0.0,32.8,64.1,16.0,76,68,1003.1,4.7
2019-05-21,12.6,6.3,0.3,0.3,0.0,34.4,67.0,9.6,57,62,1011.9,11.8
2019-05-22,17.7,5.5,0.0,0.0,0.0,19.3,39.2,12.1,56,43,1022.6,4.3
2019-05-23,18.0,9.3,22.2,22.2,0.0,16.2,53.3,13.3,74,92,1012.3,4.6
2019-05-24,17.8,9.7,1.6,1.6,0.0,19.0,38.5,12.9,77,77,1013.5,1.5
2019-05-25,18.0,7.7,14.4,14.4,0.0,25.8,56.9,12.7,81,92,1016.4,5.3
2019-05-26,21.4,12.6,3.1,3.1,0.0,24.6,50.4,16.6,75,66,1009.0,6.7
2019-05-27,13.1,7.1,0.7,0.7,0.0,15.3,33.1,10.2,66,66,1016.2,5.7
2019-05-28,12.0,6.4,3.1,3.1,0.0,13.2,27.7,8.6,74,87,1012.0,5.4
2019-05-29,15.7,4.1,0.0,0.0,0.0,12.3,26.6,10.6,76,72,1006.9,1.3
2019-05-30,20.1,8.9,0.3,0.3,0.0,23.8,49.7,14.7,70,69,1003.1,5.4
2019-05-31,15.1,5.8,0.0,0.0,0.0,18.8,40.3,10.8,61,14,1008.5,2.5
2019-06-01,18.3,6.6,0.0,0.0,0.0,10.3,26.3,12.9,64,72,1009.5,0.5
2019-06-02,17.1,10.2,9.7,9.7,0.0,21.7,44.3,13.9,89,75,1002.3,2.8
2019-06-03,11.3,7.9,0.5,0.5,0.0,35.8,70.6,9.4,71,59,1007.6,13.0
2019-06-04,14.8,5.7,0.1,0.1,0.0,25.5,49.3,10.2,66,39,1013.6,11.7
2019-06-05,16.8,5.7,0.9,0.9,0.0,12.1,29.5,11.7,78,76,1008.9,0.7
